Date,Close
1/17/2014 16:00:00,51.95
1/21/2014 16:00:00,51.83
1/22/2014 16:00:00,51.35
1/23/2014 16:00:00,51.6
1/24/2014 16:00:00,51.98
1/27/2014 16:00:00,52.53
1/28/2014 16:00:00,52.87
1/29/2014 16:00:00,52.21
1/30/2014 16:00:00,53.51
1/31/2014 16:00:00,52.97
2/3/2014 16:00:00,52.08
2/4/2014 16:00:00,53.51
2/5/2014 16:00:00,53.53
2/6/2014 16:00:00,53.77
2/7/2014 16:00:00,54.77
2/10/2014 16:00:00,54.89
2/11/2014 16:00:00,55.7
2/12/2014 16:00:00,55
2/13/2014 16:00:00,55.1
2/14/2014 16:00:00,55.44
2/18/2014 16:00:00,55.69
2/19/2014 16:00:00,55.04
2/20/2014 16:00:00,55.81
2/21/2014 16:00:00,56.03
2/24/2014 16:00:00,56.18
2/25/2014 16:00:00,55.91
2/26/2014 16:00:00,56.27
2/27/2014 16:00:00,56.66
2/28/2014 16:00:00,56.99
3/3/2014 16:00:00,56.42
3/4/2014 16:00:00,57.06
3/5/2014 16:00:00,56.88
3/6/2014 16:00:00,57.26
3/7/2014 16:00:00,57.47
3/10/2014 16:00:00,57.32
3/11/2014 16:00:00,56.69
3/12/2014 16:00:00,56.81
3/13/2014 16:00:00,55.79
3/14/2014 16:00:00,55.7
3/17/2014 16:00:00,56.26
3/18/2014 16:00:00,56.36
3/19/2014 16:00:00,55.99
3/20/2014 16:00:00,55.59
3/21/2014 16:00:00,54.66
3/24/2014 16:00:00,53.78
3/25/2014 16:00:00,55.19
3/26/2014 16:00:00,56.02
3/27/2014 16:00:00,55.73
3/28/2014 16:00:00,55.98
3/31/2014 16:00:00,56.77
4/1/2014 16:00:00,56.37
4/2/2014 16:00:00,56.46
4/3/2014 16:00:00,56.21
4/4/2014 16:00:00,56.12
4/7/2014 16:00:00,55.19
4/8/2014 16:00:00,55.04
4/9/2014 16:00:00,57.1
4/10/2014 16:00:00,55.85
4/11/2014 16:00:00,55.92
4/14/2014 16:00:00,55.57
4/15/2014 16:00:00,56.05
4/16/2014 16:00:00,56.26
4/17/2014 16:00:00,56.47
4/21/2014 16:00:00,57.25
4/22/2014 16:00:00,57.77
4/23/2014 16:00:00,57.5
4/24/2014 16:00:00,57.53
4/25/2014 16:00:00,57.24
4/28/2014 16:00:00,56.68
4/29/2014 16:00:00,58.72
4/30/2014 16:00:00,58.56
5/1/2014 16:00:00,59.62
5/2/2014 16:00:00,58.22
5/5/2014 16:00:00,58.63
5/6/2014 16:00:00,57.11
5/7/2014 16:00:00,55.84
5/8/2014 16:00:00,54.83
5/9/2014 16:00:00,55.21
5/12/2014 16:00:00,55.29
5/13/2014 16:00:00,55.75
5/14/2014 16:00:00,56.37
5/15/2014 16:00:00,55.89
5/16/2014 16:00:00,55.87
5/19/2014 16:00:00,56.35
5/20/2014 16:00:00,56
5/21/2014 16:00:00,56.58
5/22/2014 16:00:00,56.49
5/23/2014 16:00:00,56.81
5/27/2014 16:00:00,56.69
5/28/2014 16:00:00,56.4
5/29/2014 16:00:00,57.7
5/30/2014 16:00:00,57.86
6/2/2014 16:00:00,57.93
6/3/2014 16:00:00,57.91
6/4/2014 16:00:00,57.93
6/5/2014 16:00:00,58.1
6/6/2014 16:00:00,57.85
6/9/2014 16:00:00,57.94
6/10/2014 16:00:00,58.49
6/11/2014 16:00:00,58.81
6/12/2014 16:00:00,58.3
6/13/2014 16:00:00,58.24
6/16/2014 16:00:00,58.07
6/17/2014 16:00:00,58.06
6/18/2014 16:00:00,58.41
6/19/2014 16:00:00,58.3
6/20/2014 16:00:00,58.92
6/23/2014 16:00:00,58.5
6/24/2014 16:00:00,57.92
6/25/2014 16:00:00,58.86
6/26/2014 16:00:00,58.53
6/27/2014 16:00:00,57.53
6/30/2014 16:00:00,57.85
7/1/2014 16:00:00,58.51
7/2/2014 16:00:00,59.05
7/3/2014 16:00:00,59.2
7/7/2014 16:00:00,58.52
7/8/2014 16:00:00,58.17
7/9/2014 16:00:00,58.55
7/10/2014 16:00:00,58.58
7/11/2014 16:00:00,58.44
7/14/2014 16:00:00,58.18
7/15/2014 16:00:00,57.91
7/16/2014 16:00:00,58.15
7/17/2014 16:00:00,57.6
7/18/2014 16:00:00,58.34
7/21/2014 16:00:00,58
7/22/2014 16:00:00,58.43
7/23/2014 16:00:00,58.11
7/24/2014 16:00:00,58.21
7/25/2014 16:00:00,58.15
7/28/2014 16:00:00,57.97
7/29/2014 16:00:00,58.58
7/30/2014 16:00:00,58.08
7/31/2014 16:00:00,56.74
8/1/2014 16:00:00,56.8
8/4/2014 16:00:00,57.06
8/5/2014 16:00:00,56.03
8/6/2014 16:00:00,55.93
8/7/2014 16:00:00,55.64
8/8/2014 16:00:00,56.55
8/11/2014 16:00:00,56.66
8/12/2014 16:00:00,57.03
8/13/2014 16:00:00,57.85
8/14/2014 16:00:00,58.78
8/15/2014 16:00:00,58.61
8/18/2014 16:00:00,58.42
8/19/2014 16:00:00,58.91
8/20/2014 16:00:00,59.48
8/21/2014 16:00:00,58.85
8/22/2014 16:00:00,59.17
8/25/2014 16:00:00,59.73
8/26/2014 16:00:00,60.2
8/27/2014 16:00:00,60.28
8/28/2014 16:00:00,60
8/29/2014 16:00:00,60.11
9/2/2014 16:00:00,59.79
9/3/2014 16:00:00,60.48
9/4/2014 16:00:00,60.08
9/5/2014 16:00:00,61.18
9/8/2014 16:00:00,61.05
9/9/2014 16:00:00,60.56
9/10/2014 16:00:00,60.76
9/11/2014 16:00:00,60.1
9/12/2014 16:00:00,59.55
9/15/2014 16:00:00,59.52
9/16/2014 16:00:00,59.99
9/17/2014 16:00:00,59.88
9/18/2014 16:00:00,60.31
9/19/2014 16:00:00,60.49
9/22/2014 16:00:00,60.58
9/23/2014 16:00:00,60.28
9/24/2014 16:00:00,60.36
9/25/2014 16:00:00,59.64
9/26/2014 16:00:00,59.39
9/29/2014 16:00:00,59.41
9/30/2014 16:00:00,59.28
10/1/2014 16:00:00,58.71
10/2/2014 16:00:00,58.85
10/3/2014 16:00:00,59.9
10/6/2014 16:00:00,59.58
10/7/2014 16:00:00,58.46
10/8/2014 16:00:00,60.18
10/9/2014 16:00:00,59.21
10/10/2014 16:00:00,58.66
10/13/2014 16:00:00,56.14
10/14/2014 16:00:00,56.33
10/15/2014 16:00:00,54.73
10/16/2014 16:00:00,53.43
10/17/2014 16:00:00,54.02
10/20/2014 16:00:00,54.05
10/21/2014 16:00:00,55.13
10/22/2014 16:00:00,55.51
10/23/2014 16:00:00,56.63
10/24/2014 16:00:00,57.61
10/27/2014 16:00:00,56.45
10/28/2014 16:00:00,55.85
10/29/2014 16:00:00,56.2
10/30/2014 16:00:00,57.31
10/31/2014 16:00:00,57.94
11/3/2014 16:00:00,58.92
11/4/2014 16:00:00,59.37
11/5/2014 16:00:00,59.57
11/6/2014 16:00:00,59.26
11/7/2014 16:00:00,59.34
11/10/2014 16:00:00,58.81
11/11/2014 16:00:00,59.37
11/12/2014 16:00:00,59.31
11/13/2014 16:00:00,59.54
11/14/2014 16:00:00,59.07
11/17/2014 16:00:00,59.46
11/18/2014 16:00:00,59.89
11/19/2014 16:00:00,59.64
11/20/2014 16:00:00,59.38
11/21/2014 16:00:00,59.66
11/24/2014 16:00:00,59.25
11/25/2014 16:00:00,59.34
11/26/2014 16:00:00,59.75
11/28/2014 16:00:00,60.4
12/1/2014 16:00:00,60.52
12/2/2014 16:00:00,60.78
12/3/2014 16:00:00,60.58
12/4/2014 16:00:00,60.92
12/5/2014 16:00:00,61.49
12/8/2014 16:00:00,61.88
12/9/2014 16:00:00,60.01
12/10/2014 16:00:00,59.98
12/11/2014 16:00:00,59.34
12/12/2014 16:00:00,57.72
12/15/2014 16:00:00,56.95
12/16/2014 16:00:00,56.8
12/17/2014 16:00:00,57.63
12/18/2014 16:00:00,58.98
12/19/2014 16:00:00,59.58
12/22/2014 16:00:00,58.96
12/23/2014 16:00:00,57.21
12/24/2014 16:00:00,57.46
12/26/2014 16:00:00,57.78
12/29/2014 16:00:00,57.73
12/30/2014 16:00:00,57.65
12/31/2014 16:00:00,56.79
1/2/2015 16:00:00,57.19
1/5/2015 16:00:00,58.04
1/6/2015 16:00:00,60.32
1/7/2015 16:00:00,61.61
1/8/2015 16:00:00,62.85
1/9/2015 16:00:00,62.56
1/12/2015 16:00:00,62.3
1/13/2015 16:00:00,62.19
1/14/2015 16:00:00,62.64
1/15/2015 16:00:00,61.88
1/16/2015 16:00:00,63.03
1/20/2015 16:00:00,62.61
1/21/2015 16:00:00,62.16
1/22/2015 16:00:00,62.59
1/23/2015 16:00:00,62.49
1/26/2015 16:00:00,62.82
1/27/2015 16:00:00,62.56
1/28/2015 16:00:00,61.45
1/29/2015 16:00:00,62.09
1/30/2015 16:00:00,60.28
2/2/2015 16:00:00,60.88
2/3/2015 16:00:00,61.02
2/4/2015 16:00:00,59.05
2/5/2015 16:00:00,59.17
2/6/2015 16:00:00,58.79
2/9/2015 16:00:00,58.33
2/10/2015 16:00:00,58.85
2/11/2015 16:00:00,58.74
2/12/2015 16:00:00,58.88
2/13/2015 16:00:00,58.81
2/17/2015 16:00:00,58.79
2/18/2015 16:00:00,58.8
2/19/2015 16:00:00,58.3
2/20/2015 16:00:00,58.35
2/23/2015 16:00:00,58.3
2/24/2015 16:00:00,58.36
2/25/2015 16:00:00,58.49
2/26/2015 16:00:00,58.96
2/27/2015 16:00:00,58.54
3/2/2015 16:00:00,58.58
3/3/2015 16:00:00,58.34
3/4/2015 16:00:00,57.88
3/5/2015 16:00:00,57.98
3/6/2015 16:00:00,56.84
3/9/2015 16:00:00,57.26
3/10/2015 16:00:00,56.58
3/11/2015 16:00:00,56.06
3/12/2015 16:00:00,56.17
3/13/2015 16:00:00,56.2
3/16/2015 16:00:00,57.12
3/17/2015 16:00:00,56.47
3/18/2015 16:00:00,57.65
3/19/2015 16:00:00,58.21
3/20/2015 16:00:00,58.58
3/23/2015 16:00:00,58.73
3/24/2015 16:00:00,58.63
3/25/2015 16:00:00,58.26
3/26/2015 16:00:00,57.6
3/27/2015 16:00:00,57.75
3/30/2015 16:00:00,58.34
3/31/2015 16:00:00,57.48
4/1/2015 16:00:00,56.86
4/2/2015 16:00:00,57.1
4/6/2015 16:00:00,57.18
4/7/2015 16:00:00,57.43
4/8/2015 16:00:00,57.15
4/9/2015 16:00:00,57.43
4/10/2015 16:00:00,57.25
4/13/2015 16:00:00,56.73
4/14/2015 16:00:00,57.76
4/15/2015 16:00:00,58.45
4/16/2015 16:00:00,57.84
4/17/2015 16:00:00,56.88
4/20/2015 16:00:00,57.61
4/21/2015 16:00:00,57.66
4/22/2015 16:00:00,57.69
4/23/2015 16:00:00,57.51
4/24/2015 16:00:00,57.6
4/27/2015 16:00:00,57.1
4/28/2015 16:00:00,59.98
4/29/2015 16:00:00,59.68
4/30/2015 16:00:00,59.56
5/1/2015 16:00:00,59.86
5/4/2015 16:00:00,60.64
5/5/2015 16:00:00,60.49
5/6/2015 16:00:00,60.26
5/7/2015 16:00:00,60.3
5/8/2015 16:00:00,60.74
5/11/2015 16:00:00,60
5/12/2015 16:00:00,59.44
5/13/2015 16:00:00,59.18
5/14/2015 16:00:00,59.78
5/15/2015 16:00:00,60.23
5/18/2015 16:00:00,60.01
5/19/2015 16:00:00,60.52
5/20/2015 16:00:00,60.46
5/21/2015 16:00:00,60.1
5/22/2015 16:00:00,59.38
5/26/2015 16:00:00,58.97
5/27/2015 16:00:00,59.46
5/28/2015 16:00:00,59.7
5/29/2015 16:00:00,60.89
6/1/2015 16:00:00,60.75
6/2/2015 16:00:00,60.24
6/3/2015 16:00:00,60.39
6/4/2015 16:00:00,59.47
6/5/2015 16:00:00,58.99
6/8/2015 16:00:00,58.87
6/9/2015 16:00:00,58.84
6/10/2015 16:00:00,59.61
6/11/2015 16:00:00,58.91
6/12/2015 16:00:00,57.87
6/15/2015 16:00:00,57.12
6/16/2015 16:00:00,57.71
6/17/2015 16:00:00,57.91
6/18/2015 16:00:00,58.59
6/19/2015 16:00:00,58.04
6/22/2015 16:00:00,58.83
6/23/2015 16:00:00,59.03
6/24/2015 16:00:00,58.24
6/25/2015 16:00:00,57.9
6/26/2015 16:00:00,58.49
6/29/2015 16:00:00,57.29
6/30/2015 16:00:00,56.93
7/1/2015 16:00:00,57.6
7/2/2015 16:00:00,57.67
7/6/2015 16:00:00,57.55
7/7/2015 16:00:00,57.99
7/8/2015 16:00:00,57.35
7/9/2015 16:00:00,57.38
7/10/2015 16:00:00,57.95
7/13/2015 16:00:00,57.87
7/14/2015 16:00:00,58.19
7/15/2015 16:00:00,58.22
7/16/2015 16:00:00,58.82
7/17/2015 16:00:00,58.82
7/20/2015 16:00:00,59
7/21/2015 16:00:00,58.67
7/22/2015 16:00:00,58.13
7/23/2015 16:00:00,58.07
7/24/2015 16:00:00,57.41
7/27/2015 16:00:00,56.99
7/28/2015 16:00:00,57.52
7/29/2015 16:00:00,58.54
7/30/2015 16:00:00,58.52
7/31/2015 16:00:00,58.96
8/3/2015 16:00:00,59.05
8/4/2015 16:00:00,58.7
8/5/2015 16:00:00,59.1
8/6/2015 16:00:00,58.43
8/7/2015 16:00:00,57.97
8/10/2015 16:00:00,58.41
8/11/2015 16:00:00,57.76
8/12/2015 16:00:00,58.26
8/13/2015 16:00:00,58.98
8/14/2015 16:00:00,59.18
8/17/2015 16:00:00,59.71
8/18/2015 16:00:00,59.66
8/19/2015 16:00:00,59.66
8/20/2015 16:00:00,56.95
8/21/2015 16:00:00,55.77
8/24/2015 16:00:00,53.99
8/25/2015 16:00:00,51.17
8/26/2015 16:00:00,54.42
8/27/2015 16:00:00,54.95
8/28/2015 16:00:00,55.37
8/31/2015 16:00:00,53.85
9/1/2015 16:00:00,52.53
9/2/2015 16:00:00,52.98
9/3/2015 16:00:00,52.65
9/4/2015 16:00:00,51.59
9/8/2015 16:00:00,52.69
9/9/2015 16:00:00,51.93
9/10/2015 16:00:00,52.72
9/11/2015 16:00:00,52.09
9/14/2015 16:00:00,52.34
9/15/2015 16:00:00,53.55
9/16/2015 16:00:00,53.87
9/17/2015 16:00:00,53.96
9/18/2015 16:00:00,52.13
9/21/2015 16:00:00,50.98
9/22/2015 16:00:00,50.74
9/23/2015 16:00:00,51.03
9/24/2015 16:00:00,50.59
9/25/2015 16:00:00,49.6
9/28/2015 16:00:00,48.42
9/29/2015 16:00:00,48.65
9/30/2015 16:00:00,49.39
10/1/2015 16:00:00,49.37
10/2/2015 16:00:00,50.14
10/5/2015 16:00:00,51.23
10/6/2015 16:00:00,49.8
10/7/2015 16:00:00,50.95
10/8/2015 16:00:00,51.02
10/9/2015 16:00:00,50.95
10/12/2015 16:00:00,50.71
10/13/2015 16:00:00,49.47
10/14/2015 16:00:00,49.54
10/15/2015 16:00:00,50.72
10/16/2015 16:00:00,51.48
10/19/2015 16:00:00,51.4
10/20/2015 16:00:00,50.39
10/21/2015 16:00:00,50.59
10/22/2015 16:00:00,52.01
10/23/2015 16:00:00,52.88
10/26/2015 16:00:00,52.91
10/27/2015 16:00:00,53.47
10/28/2015 16:00:00,55.1
10/29/2015 16:00:00,54.87
10/30/2015 16:00:00,54.66
11/2/2015 16:00:00,55.11
11/3/2015 16:00:00,55.11
11/4/2015 16:00:00,55.53
11/5/2015 16:00:00,55.05
11/6/2015 16:00:00,54.61
11/9/2015 16:00:00,54.24
11/10/2015 16:00:00,54.43
11/11/2015 16:00:00,53.72
11/12/2015 16:00:00,53.03
11/13/2015 16:00:00,53.03
11/16/2015 16:00:00,53.7
11/17/2015 16:00:00,53.71
11/18/2015 16:00:00,54.23
11/19/2015 16:00:00,54.28
11/20/2015 16:00:00,54.1
11/23/2015 16:00:00,54.01
11/24/2015 16:00:00,53.48
11/25/2015 16:00:00,53.72
11/27/2015 16:00:00,53.96
11/30/2015 16:00:00,53.01
12/1/2015 16:00:00,54.57
12/2/2015 16:00:00,53.82
12/3/2015 16:00:00,52.59
12/4/2015 16:00:00,53.64
12/7/2015 16:00:00,53.68
12/8/2015 16:00:00,53.47
12/9/2015 16:00:00,52.82
12/10/2015 16:00:00,53.69
12/11/2015 16:00:00,52.15
12/14/2015 16:00:00,52.2
12/15/2015 16:00:00,52.9
12/16/2015 16:00:00,54.02
12/17/2015 16:00:00,52.66
12/18/2015 16:00:00,51.64
12/21/2015 16:00:00,51.87
12/22/2015 16:00:00,52.1
12/23/2015 16:00:00,52.98
12/24/2015 16:00:00,52.85
12/28/2015 16:00:00,52.84
12/29/2015 16:00:00,53.34
12/30/2015 16:00:00,53.25
12/31/2015 16:00:00,52.82
1/4/2016 16:00:00,52.48
1/5/2016 16:00:00,53.15
1/6/2016 16:00:00,52.42
1/7/2016 16:00:00,51.96
1/8/2016 16:00:00,51.08
1/11/2016 16:00:00,51.25
